hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-03 07:15:00,29,7,150.0,26.33,11.861,1.9,0.49,7.38,2.34
2026-06-03 07:30:00,30,7,140.71,26.13,11.668,3.5,1.03,11.86,4.01
2026-06-03 07:45:00,31,7,66.1,25.71,11.243,9.23,8.3,10.27,3.73
2026-06-03 08:00:00,32,8,54.01,26.15,11.68,10.99,10.2,11.84,3.06
2026-06-03 08:15:00,33,8,59.8,25.59,11.12,10.22,10.09,10.34,3.5
2026-06-03 08:30:00,34,8,62.57,25.11,10.64,9.67,9.17,10.2,3.62
2026-06-03 08:45:00,35,8,84.12,24.51,10.046,7.46,5.12,10.85,4.44
2026-06-03 09:00:00,36,9,71.3,24.08,9.615,8.62,7.17,10.36,4.07
2026-06-03 09:15:00,37,9,83.57,23.46,8.993,7.55,5.23,10.9,4.54
2026-06-03 09:30:00,38,9,108.73,23.03,8.56,5.35,2.55,11.25,4.59
2026-06-03 09:45:00,39,9,73.56,22.6,8.134,8.47,6.81,10.53,4.32
2026-06-03 10:00:00,40,10,53.95,21.93,7.465,10.38,9.74,11.06,3.32
2026-06-03 10:15:00,41,10,53.66,21.55,7.086,10.42,9.74,11.14,3.34
2026-06-03 10:30:00,42,10,53.48,21.31,6.845,10.56,9.86,11.32,3.4
2026-06-03 10:45:00,43,10,53.29,21.06,6.591,9.86,9.18,10.59,3.18
2026-06-03 11:00:00,44,11,46.39,20.49,6.024,10.38,8.86,12.16,2.69
2026-06-03 11:15:00,45,11,46.23,20.28,5.817,9.74,8.3,11.43,2.53
2026-06-03 11:30:00,46,11,46.14,20.18,5.712,10.15,8.63,11.92,2.63
2026-06-03 11:45:00,47,11,52.55,20.06,5.597,9.71,8.95,10.53,3.15
2026-06-03 12:00:00,48,12,55.44,19.57,5.1,10.9,10.43,11.4,3.91
2026-06-03 12:15:00,49,12,55.34,19.44,4.975,10.68,10.2,11.18,3.83
2026-06-03 12:30:00,50,12,55.33,19.42,4.953,10.65,10.17,11.15,3.82
2026-06-03 12:45:00,51,12,55.29,19.37,4.905,10.54,10.06,11.04,3.79
2026-06-03 13:00:00,52,13,51.69,18.92,4.449,10.26,9.36,11.25,3.36
2026-06-03 13:15:00,53,13,55.07,19.06,4.597,10.74,10.22,11.28,3.87
2026-06-03 13:30:00,54,13,55.16,19.19,4.726,9.87,9.4,10.35,3.55
2026-06-03 13:45:00,55,13,52.04,19.38,4.917,10.79,9.88,11.77,3.52
2026-06-03 14:00:00,56,14,58.44,19.2,4.731,9.76,9.69,9.83,3.83
2026-06-03 14:15:00,57,14,55.43,19.56,5.091,10.4,9.94,10.88,3.73
2026-06-03 14:30:00,58,14,58.95,19.93,5.465,10.37,10.36,10.38,4.05
2026-06-03 14:45:00,59,14,62.5,20.37,5.906,10.25,9.81,10.71,4.32
2026-06-03 15:00:00,60,15,62.58,20.49,6.02,9.75,8.41,11.31,4.11
2026-06-03 15:15:00,61,15,62.94,21.02,6.557,9.44,8.02,11.12,3.96
2026-06-03 15:30:00,62,15,56.81,21.47,7.002,10.81,9.88,11.84,3.82
2026-06-03 15:45:00,63,15,66.82,22.03,7.561,8.92,6.45,12.33,3.99
2026-06-03 16:00:00,64,16,70.18,22.29,7.822,8.39,5.28,13.34,4.02
2026-06-03 16:15:00,65,16,76.86,22.8,8.333,7.85,3.74,16.46,4.24
2026-06-03 16:30:00,66,16,89.78,23.22,8.755,6.21,1.73,22.24,4.13
2026-06-03 16:45:00,67,16,93.16,23.7,9.233,5.93,1.44,24.44,4.12
2026-06-03 17:00:00,68,17,24.66,24.66,10.193,13.76,10.19,18.6,0.0
2026-06-03 17:15:00,69,17,24.94,24.94,10.475,16.75,12.43,22.58,0.0
2026-06-03 17:30:00,70,17,25.28,25.28,10.81,16.91,12.58,22.72,0.0
2026-06-03 17:45:00,71,17,25.64,25.64,11.169,14.69,10.96,19.68,0.0
2026-06-03 18:00:00,72,18,26.77,26.77,12.304,13.47,10.16,17.87,0.0
2026-06-03 18:15:00,73,18,26.81,26.81,12.339,11.38,8.58,15.09,0.0
2026-06-03 18:30:00,74,18,26.98,26.98,12.511,11.72,8.85,15.51,0.0
2026-06-03 18:45:00,75,18,27.08,27.08,12.61,12.61,9.53,16.68,0.0
2026-06-03 19:00:00,76,19,28.01,28.01,13.539,13.89,10.59,18.23,0.0
2026-06-03 19:15:00,77,19,27.83,27.83,13.364,13.09,9.96,17.2,0.0
2026-06-03 19:30:00,78,19,30.78,27.72,13.254,10.74,8.39,13.76,0.33
2026-06-03 19:45:00,79,19,33.85,27.74,13.275,10.56,8.47,13.16,0.65
2026-06-03 20:00:00,80,20,61.47,27.89,13.423,9.59,9.42,9.75,3.22
2026-06-03 20:15:00,81,20,58.21,27.61,13.142,10.63,10.57,10.69,3.25
2026-06-03 20:30:00,82,20,61.1,27.38,12.914,9.53,9.39,9.67,3.21
2026-06-03 20:45:00,83,20,54.69,27.03,12.56,9.54,9.26,9.84,2.64
2026-06-03 21:00:00,84,21,51.41,26.76,12.291,10.24,9.71,10.81,2.52
2026-06-03 21:15:00,85,21,51.05,26.32,11.849,9.81,9.28,10.38,2.43
2026-06-03 21:30:00,86,21,47.73,26.04,11.572,9.31,8.6,10.08,2.02
2026-06-03 21:45:00,87,21,44.31,25.66,11.198,9.2,8.3,10.21,1.72
2026-06-03 22:00:00,88,22,44.16,25.48,11.015,9.45,8.51,10.49,1.76
2026-06-03 22:15:00,89,22,37.56,25.06,10.599,9.44,8.11,10.98,1.18
2026-06-03 22:30:00,90,22,31.11,24.85,10.386,8.9,7.31,10.83,0.56
2026-06-03 22:45:00,91,22,27.65,24.51,10.045,8.74,7.01,10.91,0.27
2026-06-03 23:00:00,92,23,24.36,24.36,9.894,7.18,5.63,9.17,0.0
2026-06-03 23:15:00,93,23,24.1,24.1,9.637,6.38,4.99,8.16,0.0
2026-06-03 23:30:00,94,23,23.92,23.92,9.456,9.93,7.76,12.72,0.0
2026-06-03 23:45:00,95,23,23.72,23.72,9.258,9.77,7.62,12.53,0.0
